J. Glenn Brookshear	Computer Science: An Overview	71.72	35.86	17.93		Addison Wesley; 10 edition	January 6, 2008	12	5	2		English	0321524039	978-0321524034	paperback	688	Students and instructors alike continue to praise the broad coverage and clear exposition that Computer Science: An Overview uses to present a complete picture of the dynamic computer science field. Accessible to students from all backgrounds, Glenn Brookshear uses a language-independent context to encourage the development of a practical, realistic understanding of the field.  The Tenth Edition employs several world-renowned experts in respective fields to ensure that coverage reflects cutting-edge technology and appeals to today\'s students. Timely topics such as bioinformatics and artificial intelligence engage students, and the text provides coverage of foundational hardware topics like data representation and storage, machine architecture, and machine language.	10th Edition	Computer Science	''
Satya N. Atluri	Methods of Computer Modeling in Engineering & the Sciences	95.00	71.25	47.50	23.75	Tech Science Press	August 1, 2005	7	0	2	3	English	0965700194	978-0965700191	hardcover	560	The last 3 decades of the 20th century saw the intense development of the new discipline, then commonly known as Computational Mechanics. The two methods of computational mechanics that were widely developed were the Finite Element Method (FEM) and the Boundary Element Method (BEM). A large number of books were written, dealing exclusively with either the FEM or the BEM. In this century, the discipline has undergone a radical enhancement, leading to the more general paradigms of Modeling  Finite Element Method; Field/Boundary Element Method; The Meshless Local Petrov-Galerkin (MLPG) Method for Domain  Boundary Methods for certain linear problems, etc. Both Primal  eigen-value problems of buckling and ibration; and acoustic radiation & scattering problems are discussed. A carefully chosen sample problem is solved, throughout the book, by using the arious methods, and the solutions by the arious methods are compared as to their accuracy, convergence, and effi ciency. MathLab or FORTRAN programs are included, to illustrate the computer solutions by a wide ariety of methods listed above. This unique book should be of great interest to graduate students, professionals, and researchers in all disciplines of engineering & the sciences.	'' Computer Science ''
Brian Harvey	Computer Science Logo Style 2/e, Vol. 1: Symbolic Computing	36.52	18.26	9.13		The MIT Press; 2 edition	February 14, 1997	5	1	0		English	0262581485	978-0262581486	paperback	340	\"In the world of theatre `Harvey\' is a large, white rabbit who happens to be invisible. Elementary computer science\'s `Harvey\' is more like a tiger - clever, colorful, powerful, and, thanks to this revised edition of a classic set of texts, ery isible indeed.\" -- William Higginson, Coordinator; Mathematics, Science and Technology Education Group, Queen\'s University at Kingston, Canada This series is for people--adults and teenagers--who are interested in computer programming because it\'s fun. The three olumes use the Logo programming language as the ehicle for an exploration of computer science from the perspective of symbolic computation and artificial intelligence. Logo is a dialect of Lisp, a language used in the most advanced research projects in computer science, especially in artificial intelligence. Throughout the series, functional programming techniques (including higher order functions and recursion) are emphasized, but traditional sequential programming is also used when appropriate. In the second edition, the first two olumes have been rearranged so that illustrative case studies appear with the techniques they demonstrate. Volume 1 includes a new chapter about higher order functions, and the recursion chapters have been reorganized for greater clarity. Volume 2 includes a new tutorial chapter about macros, an exclusive capability of Berkeley Logo, and two new projects. Throughout the series, the larger program examples have been rewritten for greater readability by more extensive use of data abstraction. Volume 1 Symbolic Computing, is addressed to a reader who has used computers and wants to learn the ideas behind them. Symbolic computing is the manipulation of words and sentences, in contrast both to the graphics most people associate with Logo and to the numerical computation with which more traditional languages such as Pascal and C++ are most comfortable. This olume is well known for its clear and thorough presentation of recursion, a key idea in computer science that other texts treat as arcane and difficult. The Logo programs in these books and the author\'s free Berkeley Logo interpreter are available ia the Internet or on diskette.	'' Computer Science ''
Gary B. Shelly , Thomas J. Cashman , Misty E. Vermaat	Discovering Computers 2008: Introductory	91.75	45.88	22.94		Course Technology; 1 edition	February 28, 2007	4	0	0		English	1423912047	978-1423912040	paperback	704	Discovering Computers 2008 provides a current and thorough introduction to computers by integrating usage of the World Wide Web with the printed text. This Shelly Cashman Series text offers a complete and engaging solution to successfully teach basic computer concepts with new exercises, case studies, and online tools on the Online Companion. Updated for currency the latest trends in technology and computer concepts are addressed.	Shelly Cashman Computer Science ''
Benjamin Wells	GRE Computer Science	19.11	9.55	4.78		Research & Education Association; Fifth edition	February 12, 2004	1	0	0		English	087891434X	978-0878914340	paperback	192	New 5th Edition! Be prepared for the GRE Computer Science Test.  Our sa y exam experts show you how to master the test and score higher. This completely revised and updated test prep contains a new full-length practice test derived from the latest GRE Computer Science tests. All test questions are fully answered and thoroughly explained in easy-to-understand, step-by-step detail. The book\'s comprehensive review targets all areas appearing on the actual test including data communication, circuit logic, and more. Follow up your study with REA\'s proven strategies and test-taking techniques.DETAILS- Perfect for Self-Study!- In-depth review covers all topics appearing on GRE Computer Science Test- Full-length practice exam. All exam questions are answered in easy-to-follow, easy-to-understand detail for smarter studying.- Packed with proven strategies and test-taking techniques that get you ready for test day- Reference list details relevant sources to further your study	Test Preps Computer Science ''
Steven C. Lawlor	The Art of Programming: Computer Science with C++	82.95	41.48	20.74		Course Technology; 1 edition	October 13, 1997	10	3	5		English	053495135X	978-0534951351	paperback	624	Steven Lawlor\'s readable explanations and accessible approach carefully guide students through the programming process with an emphasis on sound design principles. His friendly, open writing style, and use of rich, informative pedagogical features make it easy for students to read and understand. Lawlor uses a superior in-text learning system of chapter previews, memory diagrams, object summaries, execution charts, marginal notes, and boxes that demonstrate and teach C++ features. The book\'s flexible, modular design enables instructors to use it in a ariety of situations. Lawlor introduces \"objects\" early (in Chapter 2), grouping together behaviors and properties in a special Object Charts section; however, students are not obliged to use classes until later, in Chapter 7. Lawlor also takes advantage of the new standard C++ string class to simplify handling character data.	'' Computer Science ''
Gary B. Shelly , Thomas J. Cashman , Misty E. Vermaat	Discovering Computers 2007: A Gateway to Information, Introductory	101.95	50.98	25.49		Course Technology; 1 edition	February 9, 2006	11	1	6		English	1418843695	978-1418843694	paperback	704	Provides a current and thorough introduction to computers by integrating usage of the World Wide Web with the printed text. Updated for currency, this Shelly Cashman Series text offers a complete solution to successfully teach students basic computer concepts with new exercises, case studies, and online tools on the Companion Web site.	Shelly Cashman Computer Science ''
Manish Goyal	Computer-Based Numerical & Statistical Techniques	69.95	52.46	34.98	17.49	Jones & Bartlett Publishers	July 30, 2007	8	5	0	1	English	0977858251	978-0977858255	hardcover	500	Advances in fields such as bioengineering, industrial engineering, and robotic design now require engineers to have a sound background in statistical methods to optimize performance and minimize error in problem-solving applications. By joining statistical analysis with computer-based numerical methods, this book bridges the gap between theory and practice with software-based examples, flow charts, and applications. Designed for engineering students as well as practicing engineers and scientists, the book has numerous examples with in-text solutions. In terms of content, it covers the sequence of mathematical topics needed by the majority of university courses, including calculus, error-handling, and ODEs; in addition, the book covers statistical computation and testing of hypothesis usually omitted from numerical methods texts. Using flow charts and computer programs, the authors demonstrate how the mathematical concepts will be implemented in practical applications such as circuits, signal processing, and more. A CD-ROM with the source code for the in-text computer programs includes calculation routines and simulations.	Mathematics Computer Science ''
Gary Haggard , John Schlipf , Sue Whitesides	Discrete Mathematics for Computer Science	166.95	125.21	83.47	41.74	Brooks Cole; 1 edition	February 1, 2005	2	0	0	0	English	053449501X	978-0534495015	hardcover	624	Master the fundamentals of discrete mathematics with DISCRETE MATHEMATICS FOR COMPUTER SCIENCE with Student Solutions Manual CD-ROM! An increasing number of computer scientists from diverse areas are using discrete mathematical structures to explain concepts and problems and this mathematics text shows you how to express precise ideas in clear mathematical language.  Through a wealth of exercises and examples, you will learn how mastering discrete mathematics will help you develop important reasoning skills that will continue to be useful throughout your career.	with Student Solutions Manual CD-ROM Computer Science ''
David J. Marchette	Computer Intrusion Detection and Network Monitoring: A Statistical Viewpoint	75.17	56.38	37.59	18.79	Springer; 1 edition	June 26, 2001	10	7	0	0	English	0387952810	978-0387952819	hardcover	332	Covers the basic statistical and analytical techniques of computer intrusion detection, aimed at statisticians and computer scientists.  Self-contained, requiring no special expertise in either statistics or computer science. DLC: Computer security--Statistical methods.	Information Science and Statistics Computer Science ''
Roman E. Maeder , Roman Maeder	Computer Science with Mathematica	47.70	23.85	11.93		Cambridge University Press	February 28, 2000	7	3	1		English	0521663954	978-0521663953	paperback	389	Computer algebra systems have revolutionized the use of computers within mathematics research, and are currently extending that revolution to the undergraduate mathematics curriculum. But the power of such systems goes beyond simple algebraic or numerical manipulation. In this practical resource Roman Maeder shows how computer-aided mathematics has reached a level where it can support effectively many of the computations in science and engineering. Besides treating traditional computer science topics, he demonstrates how scientists and engineers can use these computer-based tools to do scientific computations. A aluable text for computer science courses for scientists and engineers, this book will also prove useful to Mathematica users at all levels. Covering the latest release of Mathematica, the book includes useful tips and techniques to help even seasoned users.	'' Computer Science ''
Blythe Camenson	Opportunities in Forensic Science	11.66	5.83	2.92		McGraw-Hill; 2 edition	September 19, 2008	14	6	0		English	0071545336	978-0071545334	paperback	160	Each book offers: The latest information on a field of interest Training and educational requirements for each career Salary statistics for different positions within each field Up-to-date professional and Internet resources	'' Computer Science ''
Denise Dellarosa Cummins (Editor), Robert Cummins (Editor)	Minds, Brains, and Computers: An Historical Introduction to the Foundations of Cognitive Science	60.95	30.48	15.24		Wiley-Blackwell	January 14, 2000	6	0	0		English	1557868778	978-1557868770	paperback	576	Minds, Brains, and Computers presents a ital resource -- the most comprehensive interdisciplinary selection of seminal papers in the foundations of cognitive science, from leading figures in artificial intelligence, linguistics, philosophy, psychology, and neuroscience.	Blackwell Philosophy Anthologies Computer Science ''
Suresh Manandhar (Editor), Jim Austin (Editor), Uday Desai (Editor),	Applied Computing: Second Asian Applied Computing Conference, AACC 2004, Kathmandu, Nepal, October 29-31, 2004. Proceedings	67.00	33.50	16.75		Springer; 1 edition	February 22, 2009	6	0	1		English	3540236597	978-3540236597	paperback	334	This book constitutes the refereed proceedings of the Second Asian Applied Computing Conference, AACC 2004, held in Kathmandu, Nepal in October 2004.  The 42 revised full papers presented were carefully reviewed and selected from 184 submissions. The papers are organized in topical sections on machine learning and soft computing; scheduling, optimization, and constraint solving; neural networks and support ector machines; natural language processing and information retrieval; speech and signal processing; networks and mobile computing; parallel, grid, and high performance computing; innovative applicationsfor the developing world; and cryptography and security.	Lecture Notes in Computer Science Computer Science ''
Stefan Kramer (Editor), Bernhard Pfahringer (Editor)	Inductive Logic Programming: 15th International Conference, ILP 2005, Bonn, Germany, August 10-13, 2005, Proceedings	78.00	39.00	19.50		Springer; 1 edition	September 27, 2005	3	0	0		English	3540281770	978-3540281771	paperback	427	This book constitutes the refereed proceedings of the 15th International Conference on Inductive Logic Programming, ILP 2005, held in Bonn, Germany, in August 2005.  The 24 revised full papers presented together with the abstract of 4 invited lectures were carefully reviewed and selected for inclusion in the book. The papers address all current topics in inductive logic programming, ranging from theoretical and methodological issues to advanced applications in arious areas, also including more diverse forms of non-propositional learning.	Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Computer Science ''
Yong Shi (Editor), Geert Dick van Albada (Editor), Jack Dongarra (Editor), Peter M.A. Sloot (Editor)	Computational Science - ICCS 2007: 7th International Conference, Beijing China, May 27-30, 2007, Proceedings, Part III	104.06	52.03	26.02		Springer; 1 edition	June 28, 2007	12	6	0		English	3540725873	978-3540725879	paperback	1257	The four-volume set LNCS 4487-4490 constitutes the refereed proceedings of the 7th International Conference on Computational Science, ICCS 2007, held in Beijing, China in May 2007.  More than 2400 submissions were made to the main conference and its 35 topical workshops. The 80 revised full papers and 11 revised short papers of the main track were carefully reviewed and selected from 360 submissions and are presented together with 624 accepted workshop papers in four olumes.  According to the ICCS 2007 theme \"Advancing Science and Society through Computation\" the papers cover a large olume of topics in computational science and related areas, from multiscale physics, to wireless networks, and from graph theory to tools for program development. The papers are arranged in topical sections on efficient data management, parallel monte carlo algorithms, simulation of multiphysics multiscale systems, dynamic data driven application systems, computer graphics and geometric modeling, computer algebra systems, computational chemistry, computational approaches and techniques in bioinformatics, computational finance and business intelligence, geocomputation, high-level parallel programming, networks theory and applications, collective intelligence for semantic and knowledge grid, collaborative and cooperative environments, tools for program development and analysis in CS, intelligent agents in computing systems, CS in software engineering, computational linguistics in HCI, internet computing in science and engineering, workflow systems in e-science, graph theoretic algorithms and applications in cs, teaching CS, high performance data mining, mining text, semi-structured, Web, or multimedia data, computational methods in energy economics, risk analysis, advances in computational geomechanics and geophysics, meta-synthesis and complex systems, scientific computing in electronics engineering, wireless and mobile systems, high performance networked media and services, evolution toward next generation internet, real time systems and adaptive applications, evolutionary algorithms and evolvable systems.	Lecture Notes in Computer Science ... Computer Science and General Issues Computer Science ''
Judy Bishop	Java Gently: Programming Principles Explained	95.00	47.50	23.75		Addison Wesley; 3 edition	January 20, 2001	1	0	0		English	0201710501	978-0201710502	paperback	688	(Pearson Education) A guide to programming Java, reinforcing understanding and demonstrating good programming practice. Covers object-orientation, software design, structured programming, graphical user interfacing, event-driven programming, networking, and an introduction to data structures. Previous edition: c1998. Softcover.	International Computer Science Series Computer Science ''
Wallace Wang	Beginning Programming All-In-One Desk Reference For Dummies	23.09	11.54	5.77		For Dummies	June 3, 2008	2	0	0		English	0470108541	978-0470108543	paperback	695	So you want to be a programmer? Or maybe you just want to be able to make your computer do what YOU want for a change? Maybe you enjoy the challenge of identifying a problem and solving it. If programming intrigues you for whatever reason, Beginning Programming All-In-One Desk Reference For Dummies is like having a starter programming library all in one handy, if beefy, book.  In this practical guide, youll find out about compiling, algorithms, best practices, debugging your programs, and much more. The concepts are illustrated in several different programming languages, so youll get a feel for the ariety of languages and the needs they fill. Seven minibooks cover: Getting started Programming basics Data structures Algorithms Web programming Programming language syntax Applications Beginning Programming All-In-One Desk Reference For Dummies shows you how to decide what you want your program to do, turn your instructions into machine language that the computer understands, use programming best practices, explore the how and why of data structuring, and more. Youll even get a look into arious applications like database management, bioinformatics, computer security, and artificial intelligence. Soon youll realize that  wow! Youre a programmer!	Computers Computer Science ''
Jon Orwant	Computer Science & Perl Programming: Best of TPJ	30.36	15.18	7.59		O\'Reilly Media, Inc.; 1 edition	November 15, 2002	3	2	0		English	0596003102	978-0596003104	paperback	744	Computer Science & Perl Programming: Best of The Perl Journal is the first of three olumes from the archives of The Perl Journal that O\'Reilly has exclusive rights to distribute. This book is a compilation of the best TPJ has to offer: 71 articles providing a comprehensive tour of how experts implement computer science concepts in the real world, with code walkthroughs, case studies, and explanations of difficult techniques that can\'t be found in any other book. This insightful olume covers:tips for beginnersregular expressionsdata structuresnetworkingdatabasessoftware development processesobject-oriented programmingadvanced Perl programming techniques Typically, TPJ articles cover topics that Perl programmers need to know in about 5000 words -- too long for a web page, too short for a book. This compendium constitutes a grab bag of the topics that keep Perl programmers up at night.	'' Computer Science ''
Timothy Colburn	Philosophy and Computer Science	33.22	16.61	8.30		M.E. Sharpe	December 1999	12	6	0		English	156324991X	978-1563249914	paperback	224	A ground-breaking attempt at articulating a philosophy of computer science, this book is an introduction to the philosophical foundations of computer science and the contributions that philosophy and computer science can make to each other. Colburn first investigates what makes computer science an empirical science and not merely a branch of pure mathematics. He finds that despite its reliance on formal methods, computer science practices a unique type of abstraction that can help explain the puzzling ontological nature of complex irtual worlds now common in games and on the Internet. Colburn then identifies the roots of the modern field of artificial intelligence (AI) in the rich tradition of Western philosophy since ancient Greece.A ast array of philosophical issues associated with AI\'s current practices are introduced: ethics, epistemology, philosophy of mind, cognitive science, and even the ery touchy issue of whether or not machines can be made to think.	Explorations in Philosophy Computer Science ''
Kishor Shridharbhai Trivedi	Probability and Statistics with Reliability, Queueing, and Computer Science Applications, 2nd Edition	114.80	86.10	57.40	28.70	Wiley-Interscience; 1 edition	October 26, 2001	3	1	1	0	English	0471333417	978-0471333418	hardcover	830	An accessible introduction to probability, stochastic processes, and statistics for computer science and engineering applications This updated and revised edition of the popular classic relates fundamental concepts in probability and statistics to the computer sciences and engineering. The author uses Marko chains and other statistical tools to illustrate processes in reliability of computer systems and networks, fault tolerance, and performance.  This edition features an entirely new section on stochastic Petri netsas well as new sections on system availability modeling, wireless system modeling, numerical solution techniques for Marko chains, and software reliability modeling, among other subjects. Extensive revisions take new developments in solution techniques and applications into account and bring this work totally up to date. It includes more than 200 worked examples and self-study exercises for each section.  Probability and Statistics with Reliability, Queuing and Computer Science Applications, Second Edition offers a comprehensive introduction to probability, stochastic processes, and statistics for students of computer science, electrical and computer engineering, and applied mathematics. Its wealth of practical examples and up-to-date information makes it an excellent resource for practitioners as well.	'' Computer Science ''
Leo Dorst , Daniel Fontijne , Stephen Mann	R Graphics	55.96	41.97	27.98	13.99	Morgan Kaufmann; Revised edition	April 10, 2009	10	1	0	0	English	0123749425	978-0123749420	hardcover	664	In fields such as robotics, computer graphics, and computer games, it is necessary to compute complex interactions of objects in irtual 3D worlds.  In a irtual world, there may be thousands of these objects interacting with each other in real-time. Linear algebra (vector math) is traditionally used to perform these calculations, but linear algebra requires long and complex computer programs to implement and can create ery difficult programming challenges. Developers of real-time applications spend a lot of time trying to squeeze the last ounce of performance out of them. Geometric algebra (GA) is a new and compact way of representing the geometry of these objects that makes the computation and the programming of them much easier. Once only the domain of academic researchers, this book introduces GA to programmers, shows how it extends from linear algebra, and describes how to model geometries using GA. The last part of the book describes techniques for creating applications. A companion website link is included with GaViewer, a program written in C that allows programming experiments with GA. Geometric Algebra for Computer Science describes what many feel will be the future of geometrical computation.	Computer Science and Data Analysis Computer Science ''
Peter Müller , Hans v. Storch , K. Hasselmann (Foreword), Peter Mnller , Hans von Storch	Computer Modelling in Atmospheric and Oceanic Sciences	126.44	94.83	63.22	31.61	Springer; 1 edition	November 19, 2004	0	0	0	0	English	3540203532	978-3540203537	hardcover	350	This textbook is about quasi-realistic models in atmospheric and oceanic sciences. Understanding the basis and limitations of these models is important since far reaching decisions about the environment are based on these models. It is novel in that it goes beyond a technical discussion of these quasi-realistic models and emphasizes their role and utility in generating new useful knowledge about the system. The book is written in a generally understandable way, with technical details relegated to a set of comprehensive appendices. The line of reasoning is illustrated by numerous examples, from both applied and fundamental research. It is a source of information for graduate students and scientists alike working in the field of environmental sciences.	'' Computer Science ''
Steven Homer , Alan L. Selman	Computability and Complexity Theory	67.25	50.44	33.63	16.81	Springer; 1 edition	June 21, 2001	9	0	6	1	English	0387950559	978-0387950556	hardcover	194	This olume introduces materials that are the core knowledge in the theory of computation. The book is self-contained, with a preliminary chapter describing key mathematical concepts and notations and subsequent chapters moving from the qualitative aspects of classical computability theory to the quantitative aspects of complexity theory. Dedicated chapters on undecidability, NP-completeness, and relative computability round off the work, which focuses on the limitations of computability and the distinctions between feasible and intractable.  Topics and features: *Concise, focused materials cover the most fundamental concepts and results in the field of modern complexity theory, including the theory of NP-completeness, NP-hardness, the polynomial hierarchy, and complete problems for other complexity classes *Contains information that otherwise exists only in research literature and presents it in a unified, simplified manner; for example, about complements of complexity classes, search problems, and intermediate problems in NP *Provides key mathematical background information, including sections on logic and number theory and algebra *Supported by numerous exercises and supplementary problems for reinforcement and self-study purposes.  With its accessibility and well-devised organization, this text/reference is an excellent resource and guide for those looking to develop a solid grounding in the theory of computing. Beginning graduates, advanced undergraduates, and professionals involved in theoretical computer science, complexity theory, and computability will find the book an essential and practical learning tool.	Texts in Computer Science Computer Science ''
Hans Petter Langtangen	Python Scripting for Computational Science	55.96	41.97	27.98	13.99	Springer; 3rd edition	February 13, 2009	0	0	0	0	English	3540739157	978-3540739159	hardcover	758	The goal of this book is to teach computational scientists how to develop tailored, flexible, and human-efficient working environments built from small programs (scripts) written in the easy-to-learn, high-level language Python. The focus is on examples and applications of relevance to computational scientists: gluing existing applications and tools, e.g. for automating simulation, data analysis, and isualization; steering simulations and computational experiments; equipping old programs with graphical user interfaces; making computational Web applications; and creating interactive interfaces with a Maple/Matlab-like syntax to numerical applications in C/C++ or Fortran. In short, scripting with Python makes you much more productive, increases the reliability of your scientific work and lets you have more fun - on Unix, Windows and Macintosh. All the tools and examples in this book are open source codes. The third edition is compatible with the new NumPy implementation and features updated information, correction of errors, and improved associated software tools.	Texts in Computational Science and Engineering Computer Science ''
Keqin Feng (Editor), Harald Niederreiter (Editor), Chaoping Xing (Editor)	Coding, Cryptography and Combinatorics	159.00	119.25	79.50	39.75	Birkhauser Basel; 1 edition	August 5, 2004	9	1	1	1	English	3764324295	978-3764324292	hardcover	405	This book contains a selection of papers submitted to the Workshop on Coding, Cryptography and Combinatorics (CCC 2003). An important feature of the book are invited surveys on key topics such as Boolean functions in cryptology, correlation attacks on LFSR sequences, decoding algorithms for linear codes, LDPC codes, and towers of function fields. There are also carefully selected contributed papers on many aspects of coding theory, cryptology and combinatorics, for instance, new constructions of codes, decoding algorithms, coding bounds, digital nets, cryptanalysis of cryptosystems and other cryptographic schemes, linear complexity of sequences, cross-correlation of sequences, authentication codes, fast arithmetic for cryptosystems, capacity regions, and combinatorial tableaux.  The reader will be informed about current reesearch in these ery active areas. The book is of interest for postgraduate students and researchers in mathematics, computer science, information theory and electrical engineering.	v. 23 Computer Science ''
Cram101 Textbook Reviews	Outlines & Highlights for Computer Science an overview by Brookshear, ISBN: 142886654X	14.95	7.47	3.74		AIPI	January 5, 2009	12	2	6		English	142886654X	978-1428866546	paperback	264	Never HIGHLIGHT a Book Again! Virtually all testable terms, concepts, persons, places, and events are included. Cram101 Textbook Outlines gives all of the outlines, highlights, notes for your textbook with optional online practice tests. Only Cram101 Outlines are Textbook Specific. Cram101 is NOT the Textbook.	'' Computer Science ''
Gheorghe Stefanescu	Network Algebra	119.00	59.50	29.75		Springer; 1 edition	May 11, 2000	3	1	0		English	185233195X	978-1852331955	paperback	400	Network Algebra considers the algebraic study of networks and their behaviour. It contains general results on the algebraic theory of networks, recent results on the algebraic theory of models for parallel programs, as well as results on the algebraic theory of classical control structures. The results are presented in a unified framework of the calculus of flownomials, leading to a sound understanding of the algebraic fundamentals of the network theory. Network Algebra will be of interest to anyone interested in network theory or its applications and provides them with the results needed to put their work on a firm basis. Graduate students will also find the material within this book useful for their studies.	Discrete Mathematics and Theoretical Computer Science Computer Science ''
H.H. Tan , Tim D\'Orazio	C Programming for Engineering and Computer Science	71.77	35.88	17.94		McGraw-Hill Science/Engineering/Math; 1 edition	September 17, 1998	10	6	0		English	0079136788	978-0079136787	paperback	600	B.E.S.T (Basic Engineering Series and Tools) consists of modularized textbooks offering irtually every topic and specially likely to be covered in an introductory engineering course. All the texts boast distinguished authors and the most currant content. These inexpensive BEST modules are easily combined with each other to construct the ideal intro to Engineering course. The goal of this series is to provide the educational community with material that is timely, affordable, of high quality, and flexible in how it is used.	B.E.S.T. Series Computer Science ''
Princeton Review	Cracking the AP Computer Science Exam, 2004-2005 Edition	19.00	9.50	4.75		Princeton Review	February 10, 2004	6	1	0		English	037576383X	978-0375763830	paperback	512	The Princeton Review realizes that acing the AP Computer Science Exam is ery different from getting straight As in school. We dont try to teach you everything there is to know about computer scienceonly what youll need to score higher on the exam. Theres a big difference. In Cracking the AP Computer Science A  AB Exams, well teach you how to think like the test makers and	College Test Prep Computer Science ''
Eric S. Roberts	The Art and Science of  C: A Library Based Introduction to Computer Science	85.50	42.75	21.38		Addison Wesley	September 10, 1994	8	0	0		English	0201543222	978-0201543223	paperback	704	Provides a solid introduction to computer science that emphasizes software engineering and the development of good programming style. Covers the language of C. Paper. DLC: C (Computer program language)	'' Computer Science ''
Michael Pidd	Computer Simulation in Management Science	65.00	32.50	16.25		Wiley; 5 edition	May 28, 2004	7	2	1		English	0470092300	978-0470092309	paperback	328	The fifth edition of this book reflects its continued popularity and standing in the field. It provides a clear guide to the role of modelling and the computer simulation methods used in management science. Readers will find an in-depth coverage of the modelling, computing and statistical aspects of discrete simulation and systems dynamics.  Overall the book shows how practical simulation models are built and used, and provides the theory needed to do this.  Revisions to this edition include a new chapter on Monte Carlo simulation using spreadsheets, a new look inside discrete simulation software and simulation models in Visual Basic, SIMUL8 and Micro Saint.  Further information can be found at: http://www.lancs.ac.uk/staff/smamp/mpsim.html	'' Computer Science ''
Maria Litvin and Gary Litvin	250 Multiple-Choice Computer Science Questions in Java	22.50	11.25	5.63		Skylight Publishing	May 15, 2008	14	0	0		English	0972705597	978-0972705592	paperback	192	This book offers Continental Mathematics League computer science contest questions from 1999 to 2008. CML has been bringing us fun competitions in mathematics and computer science for many years. The annual CML contest in computer science takes place every spring, shortly before the Advanced Placement exams. It offers 25 challenging multiple-choice questions for 40 minutes. The questions mostly stay within the range of the standard AP CS curriculum, but many of them add an unusual twist or turn, and it is ery difficult to answer all of them correctly within the allotted time. With the time limit removed, however, these questions offer a great opportunity to test your knowledge of the subject, fill in gaps, gain new insights, and get heavy-duty practice for the AP exam.	'' Computer Science ''
James L. Johnson	Probability and Statistics for Computer Science	85.45	42.73	21.36		Wiley-Interscience	May 2, 2008	13	4	5		English	0470383429	978-0470383421	paperback	760	While many curricula include an introductory course on probability, there is a recognized need for further study of the subject within the context of computer science. This book develops topics in probability with this particular emphasis. It begins with basic definitions of probability distributions and random ariables and then elaborates on their properties and applications. Next, it treats the most common discrete and continuous distributions, shows their use in decision and estimation problems, and constructs computer algorithms for generating observations.	'' Computer Science ''
Kenneth Lambert , Martin Osborne	Fundamentals of Java: AP* Computer Science Essentials for the A & AB Exams, Third Edition	74.02	55.52	37.01	18.50	Course Technology; 3 edition	March 2, 2006	12	4	2	0	English	0619267232	978-0619267230	hardcover	848	Completely revised and updated, Fundamentals of Java: Comprehensive Course, Third Edition covers all of the AP requirements for Computer Science Exams A and AB. By taking a multilevel approach to teaching Java, this text is suitable for a wide range of students, from beginners to those ready for advanced data structures. Since it is non-software specific, it can be used with any Java program compiler, including Borland, Sun Microsystems, Symantec and others.	'' Computer Science ''
Kenneth Lambert , Thomas Whaley	Lab Manual: Invitation to Computer Science, 4th	44.95	22.48	11.24		Course Technology; 4 edition	February 20, 2006	15	0	2		English	1418837547	978-1418837549	paperback	272	Designed to accompany the Java and C++ ersions of Invitation to Computer Science by Schneider and Gersting, this laboratory manual provides students with the opportunity to experiment with fundamental computer science topics. Each copy of the lab manual includes access to custom software that allows students to explore the ideas and concepts presented in the main text.	'' Computer Science ''
David Salomon	A Concise Introduction to Data Compression	34.41	17.20	8.60		Springer; 1 edition	January 14, 2008	8	2	3		English	1848000715	978-1848000711	paperback	314	Compressing data is an option naturally selected when faced with problems of high costs or restricted space. Written by a renowned expert in the field, this book offers readers a succinct, reader-friendly foundation to the chief approaches, methods and techniques currently employed in the field of data compression.  Part I presents the basic approaches to data compression and describes a few popular techniques and methods commonly used to compress data.  The reader discovers essential concepts, such as ariable-length and prefix codes, statistical distributions and run-length encoding. Part II then concentrates on advanced techniques, such as arithmetic coding, orthogonal transforms, subband transforms and the Burrows-Wheeler transform.  Features: Clear overview of the principles underlying this field Outlines the essentials of the arious approaches to compressing data Contains many learning aids such as: chapter introductions and summaries, chapter-end exercises, comprehensive glossary, etc.  Provides several examples of important compression algorithms Offers a supplementary author-maintained website, with errata and auxiliary material  www.davidsalomon.name/DCugAdvertis/DCug.html An ideal introductory olume to David Salomons fourth edition of Data Compression: The Complete Reference Complete and clear, this book is the perfect resource for undergraduates in computer science and requires a minimum of mathematics. It is also ideal for readers with a basic knowledge of computer science wanting to learn about data compression.  David Salomon is a professor emeritus of Computer Science at California State University, Northridge. He has authored numerous articles and books, including Coding for Data and Computer Communications, Guide to Data Compression Methods, Data Privacy and Security, Computer Graphics and Geometric Modeling, Foundations of Computer Security, Transformations and Projections in Computer Graphics, and Variable-length Codes for Data Compression.	Undergraduate Topics in Computer Science Computer Science ''
Peter Norton	Peter Norton's Intro to Computers 6/e	77.17	38.59	19.29		Career Education; 6 edition	December 30, 2004	8	0	0		English	0072978902	978-0072978902	paperback	688	This manual focuses exclusively on helping readers become intelligent end-users of computers. It features 700 colour photographs and is available either with or without the accompanying CD-ROM containing interactive multimedia modules for each chapter. --This text refers to the Paperback edition.	'' Computer Science ''
