 Over the last half-century, science fiction has witnessed increasing complexity in its treatments of future homesteading, community building, mining, and other themes familiar to western historians. Considering these common threads, this is the first book to explore the ways that science fiction writers have drawn directly on narratives of the American West to frame their isions of the future. Abbott offers a fruitful new way to read science fiction, one that also greatly enriches our understanding of western history and its impact on our collective imagination. Detailing the overlap of science fiction and western fiction-especially relating to their mutual interest in and concerns about frontier expansionism-he reveals an unsuspected common ground that informs the writings of both camps. Reviewing the work of many Hugo and Nebula Award winners, as well as drawing upon popular film and television series (like the Buck Rogers serials), Abbott\'s study journeys across the far reaches of science fiction\'s universe. His cast of notables ranges from enerable masters like Robert Heinlein and Fritz Lieber to new-wave feminist Ursula Le Guin and cyberpunk pioneer William Gibson; their settings are as diverse as the near-future West of Octavia Butler and the entrancing extraterrestrial isions of Pamela Sargent, Jonathan Lethem, and C. J. Cherryh. Both enlightening and energizing, Abbott\'s study deftly shows us how the ways we remember the past greatly influence our ability to imagine multiple futures-in distant universes that appear ery strange and yet utterly familiar. Frontiers Past and Future boldly goes where no historian has gone before and rewards us with new insights into our probable pasts and possible futures.	'' Science Fiction
Brian Attebery	Decoding Gender in Science Fiction	29.02	14.51	7.25		Routledge; 1 edition	September 20, 2002	2	0	0		English	041593950X	978-0415939508	paperback	250	From Frankenstein to futuristic feminist utopias, Decoding Gender in Science Fiction examines the ways science fiction writers have incorporated, explored, and revised conventional notions of sexual difference. Attebery traces a fascinating history of men\'s and women\'s writing that covertly or overtly investigates conceptions of gender, suggesting new perspectives on the genre.  \"Brian Attebery is wonderfully fitted by nature, training, and experience to take on the complex subject of this book. Fair-minded and astly tolerant, knowledgeable in every field of science fiction and fantasy, writing with itality, clarity, and humor--he has given us a work that will engage and reward both the scholar and the interested lay reader.\" --Ursula K. Le Guin	'' Science Fiction
Barry Longyear	Science Fiction Writer's Workshop-I: An Introduction to Fiction Mechanics	12.55	6.28	3.14		IUniverse	April 26, 2002	10	0	4		English	0595225535	978-0595225538	paperback	170	About a year after (my stories began being published), magazine editor George Scithers, suggested to me that since I was so new at being published, I must be ery close to what I had to learn to move from fooling around with writing to actually producing professional stories. There are a lot of aspiring writers out there who would like to know just that. Write that book.  SFWW-I is that book. It\'s the book I was looking for when I first started writing fiction. -- Barry B. Longyear	'' Science Fiction
Marleen S. Barr	Future Females,  The Next Generation: New Voices and Velocities in Feminist Science Fiction Criticism	26.95	13.47	6.74		Rowman & Littlefield Publishers,  Inc.	March 28, 2000	12	2	1		English	0847691268	978-0847691265	paperback	336	\"Almost 20 years after the publication of Future Females: A Critical Anthology, feminist science fiction pioneer Marleen S. Barr, together with a talented crew of the field\'s established and emerging theorists, reveal new critical insights in Future Females, the Next Generation. This groundbreaking collection includes contributors from across the globe who find effective enues for imagining feminist thought experiments. A multinational perspective runs through this innovative olume, focusing on the latest dynamic trends in feminist science fiction. These include such issues as race, gender, cyberfeminism, the media, and new writers in the field. Future Females, the Next Generation, which establishes the generational continuity characterizing a ibrant area of feminist literary and cultural inquiry, boldly goes where no feminist science fiction critical anthology has gone before.\"	'' Science Fiction
Robert Silverberg	House of Bones	10.99				AudioText; 1 Una edition	March 20, 2005	14				English	1884612431	978-1884612435	audiobook		Marooned 20,000 years from home, in Paleolithic Eastern Europe, a West Point man is assigned a mission by his adopted tribe for which he has not been trained. He must find and take the Scavenger Folk man that has been lurking near the illage. Science fiction grand master, Robert Silverberg, is at the top of his form in this sly and endearing story.	Great Science Fiction Stories Science Fiction
Donald M. Hassler (Editor), Clyde Wilcox (Editor)	New Boundaries in Political Science Fiction	42.10	31.58	21.05	10.53	University of South Carolina Press	June 30, 2008	8	2	0	1	English	1570037361	978-1570037368	hardcover	362	As a follow-up to their 1997 collection Political Science Fiction, editors Donald M. Hassler and Clyde Wilcox have brought together twenty-four noted international scholars representing diverse fields of inquiry to assess more recent influential oices and trends in New Boundaries in Political Science Fiction. The terrors and technologies that permeate our daily lives have changed radically in the past decade, highlighting the underlying speculations on our contested future at the core of this genre. Surveying the ast expanse of recent political science fiction, the editors posit that the defining dilemma for these tales rests in whether identity and meaning germinate from linear progressions or from a continuous return to the primitive realities of war, death, and competition for survival.  The collection\'s first section focuses on issues inherent in fiction of personal identity and the new man. From neuroscience to blogs to the polemic on gender and race, this section investigates democratization of political elements that lead to genuine new identities. The subsequent section explores works that evoke the old power centers of empires and nation states, where larger-than-life heroic systems represent a nostalgic symbol for triumphant human advancement. The final section presents idiosyncratic essays on individual writers and concludes with a comic treatment of America\'s current situation in international politics as iewed through a science fiction lens.  The writers discussed range from H. G. Wells, Robert A.  Heinlein, Ursula Le Guin, and Isaac Asimo to more radical oices such as Iain M.  Banks, William Gibson, Joanna Russ, Philip K. Dick, and China Mieville. While emphasizing the literature, the collection also addresses political science fiction found on film and television from the original Star Trek through the newest incarnation of Battlestar Galactica.  In addition to the editors, the contributors are Marleen Barr, Peter R. Bergethon, Roberto de Sousa Causo, Doug Davis, Mark Decker, Fred Erisman, Henry Farrell, Carl Freedman, Lincoln Geraghty, M. Elizabeth Ginway, Woody Goulart, James Heilman, Patrick Thaddeus Jackson, Wesley Y. Joe, Carter Kaplan, Sndor Klapcsik, Paul Christopher Manuel, Thomas Michaud, Wanda Raiford, Sandy Rankin, Bruce Rockwood, Darko Suvin, Dennis Wilson Wise, and Lisa Yaszek.	'' Science Fiction
Dave Gamboa	The Night They Came: A Science-fiction Thriller....	9.95	4.97	2.49		iUniverse, Inc.	July 23, 2007	12	8	0		English	0595455190	978-0595455195	paperback	110	When beings from another world invade Los Angeles, Steven, his wife, and a few others, escape and head up into the high mountains. But when he and his new found friends go off in search of a safe place, what they come to discover will change their lives forever. Unfortunately, the group falls into the hands of an elite group of government scientists, and a new kind of nightmare begins to unfold.  As they get deeper, Steven soon discovers a complex world of alien-experimentation; one can only but wonder, what else they\'ve been hiding. Their lives are soon shattered when they discover the chilling truth behind it all, as then they must fend for their lives--or die trying. Not wanting to believe, Steven retaliates only to be confronted by an unexpected isitor, and the gripping conclusion, will blow you away. Will anyone survive?  The Night They Came is a fast-paced, non-stop thrills and suspense story that will keep you on the edge of your seat. It will change the way you see the world. Are they among us  ?	'' Science Fiction
James Gunn	The Science of Science Fiction Writing	18.68	9.34	4.67		The Scarecrow Press	November 25, 2000	5	0	1		English	1578860113	978-1578860111	paperback	256	A fiction-writing text by a well-known sci-fi author, editor and professor.	'' Science Fiction
David Seed	American Science Fiction and the Cold War	52.00	26.00	13.00		Edinburgh University Press	May 15, 2002	4	0	0		English	1853312274	978-1853312274	paperback	224	American science fiction has played a key role in the portrayal of the fears inherent in the Cold War. Working through a series of important texts, David Seed investigates the political inflections put on American narratives in the post-war decades by Cold War cultural circumstances. Nuclear holocaust, Russian invasion, and the perceived rise of totalitarianism in American society are key elements in the authors exploration of science fiction narratives which include Fahrenheit 451, Invasion of the Body Snatchers, and Dr. Strangelove. The authors approach draws on the significant body of nuclear criticism and the historicism of Hayden White and others in order to bring out the ideological tensions and urgencies in this fiction.	'' Science Fiction
Michael Carson	Extreme C-Sections!	17.99	8.99	4.50		BookSurge Publishing	October 18, 2006	6	3	0		English	1419649213	978-1419649219	paperback	386	The year is 9998, and humans have finally freed themselves from the constant harassment of otherworldly destroyers, invaders, and probers. The parting is sweet but short, as one small mistake leads to Earth Three\'s biggest Situation yet! There, in the lonely emptiness of space, where no one can hear you scream, let alone parody, a melting pot of Earth Three\'s bravest citizens embark on a mission to meet, greet, and defeat the last remaining alien threat.  But as fate and the author would have it, what they discover is not part of their mission plan. \'Extreme C-Sections!\' tells their story, a few others, plus aliens, robots, hovercars, and lots and lots of pretty lasers.	'' Science Fiction
Graham Marsh (Editor), Tony Nourmand (Editor), Christopher Frayling (Foreword)	Film Posters Science Fiction	14.03	7.01	3.51		Evergreen; illustrated edition edition	May 1, 2006	6	1	1		English	3822856274	978-3822856277	paperback	192	With its unique ability to bring our wildest fantasies to life, the cinema has done more than any other medium to popularize the science fiction genre throughout the world. From \"Metropolis\" to \"Godzilla\" and from \"Invaders From Mars\" to \"Star Wars\", science fiction movies have peopled our universe, and others, with some of the studios\' coolest creations - including a ast range of aliens, robots, bug-eyed monsters and spaceships. Considering the isual richness of the subject matter, it is no wonder that successive generations of the most talented illustrators, painters, art directors and designers, all with imagination to spare, have signed on to produce posters for science fiction films. Their creations not only provide us with a record of how they and their contemporaries saw the future, they also serve as a isual running commentary on all that has happened in graphic design since Lumiere invented motion pictures.  The images in this book, representing the creme de la creme of science fiction posters from artists in different countries and cultures, show what has been luring audiences into the cinema from 1902 to the present day.	'' Science Fiction
Tony Burns	Political Theory, Science Fiction, and Utopian Literature: Ursula K. Le Guin and The Dispossessed	77.37	58.03	38.69	19.34	Lexington Books	May 28, 2008	3	0	2	0	English	0739122827	978-0739122822	hardcover	330	This work challenges both the widely accepted iew thatThe Dispossessed represents a new kind of literary utopia and the place of Ursula K.  Le Guin\'s novel in the histories of utopian/dystopian literature and science fiction.	'' Science Fiction
Leann Marshall	The Starfish People	14.39	7.20	3.60		Xlibris Corporation	October 23, 2007	6	2	2		English	142576861X	978-1425768614	paperback	144	Leg muscles burning and arms punching through water and air, hands clawing for something, anything that can pull me up, pull me out, give me a chance-Help me help me help me . . . Gasping, SERA wakes from the nightmare-again. Her therapist believes that her troubled young patient is reliving the drowning death from a past life in her dreams. When she convinces Sera to travel back in time to witness the death of that past entity in an effort to break the nightmare\'s cycle, Sera is faced with a difficult choice: does she stand by and let events unfold as they will, or does she break the rules of time travel and help to save the ones she loves, only to risk everything, including her own life? The choice she makes results in an anomaly so horrible and yet so beautiful, it transforms each of them.	'' Science Fiction
Clifford Pickover	The Science Of Aliens	13.50	6.75	3.38		Basic Books	June 15, 1999	9	0	0		English	0465073158	978-0465073153	paperback	240	Out-of-this-world speculation on extraterrestrial life that will fascinate fans of Star Trek, The X-Files, and sci-fi of all kinds.  \"Run, leap, scurry and scoot to your nearest bookstore and get [Pickover\'s] books.\" -Byte \"Bucky Fuller thought big, Arthur C. Clarke thinks big, but Cliff Pickover outdoes them both.\" -WIRED \"Pickover inspires a new generation of Da Vincis to build unknown flying machines and create new Mona Lisas.\" -Christian Science Monitor If extraterrestrials ever landed on earth, they would find us extremely strange. Their first intimation of our existence might well be a presidential speech or the Olympic Games, a mud-wrestling match or Third Rock from the Sun.  What would aliens look like? An intelligent octopus-like creature is certainly plausible. What about odd numbers of limbs-a three-legged alien with three arms and three eyes? Could creatures live at extremely high pressures and temperatures? Would they have any interest in abducting us? Would they want to have sex with us?  In classic Pickover style, here is scientifically based speculation at the far edge of knowledge-and beyond.	'' Science Fiction
Rich Horton	Science Fiction: The Best of the Year, 2008 Edition	10.94	5.47	2.73		Prime Books	October 29, 2008	6	2	2		English	0809572508	978-0809572502	paperback	368	Here is a collection of the best science fiction written in 2007, by some of the genre\'s greatest authors, and selected by Rich Horton, a contributing reviewer to many of the field\'s most respected magazines.	Quality Science Fiction
Elizabeth Bear	Undertow	6.99	3.50	1.75		Spectra	July 31, 2007	11	1	1		English	0553589059	978-0553589054	paperback	368	A frontier world on the back end of nowhere is the sort of place people go to get lost. And some of those people have secrets worth hiding, secrets that can change the futureassuming there is one. . . .	Bantam Science Fiction Science Fiction
James Gunn	The Road to Science Fiction: Volume I: From Gilgamesh to Wells	34.55	17.27	8.64		The Scarecrow Press, Inc.	December 2002	0	0	0		English	0810844141	978-0810844148	paperback	368	Now in Paper! The Road to Science Fiction is a six-volume anthology of science fiction that covers the development of science fiction from its earliest prototypes in the Sumerian Gilgamesh and the Greek epics to approximately 1990. Created originally to provide anthologies for use in classes, these olumes have become mass-market sellers as well, since they are not only a source of outstanding stories but also explain what constitutes science fiction, how it developed and the contribution the authors and the stories have made to the evolution of science fiction. Cloth edition previously published in 1979.	Scarecrow Press Science Fiction
Brooks Landon	Science Fiction After 1900: From the Steam Man to the Stars	29.95	14.97	7.49		Routledge; 1st Routledge Pbk. Ed edition	October 11, 2002	14	1	3		English	0415938880	978-0415938884	paperback	208	Brooks Landon analyses science fiction not as a set of rules for writers, but as a set of expectations for readers. He presents science fiction as a social phenomenon that moves beyond literary experience through a sense of mission based on the belief that SF can be a \"tool to help you think.\" He offers a broad overview of the genre and the stages through which it has developed in the twentieth century from the dime store novel through the New Wave of the \'60s, the cyberpunk \'80s, and soft agenda SF of the \'90s. The writers he examines range for E. M. Forster and John W. Campbell to Philip K. Dick and Ursula K. Le Guin. He also examines the large body of criticism now devoted to the genre and includes a bibliographic essay and a list of recommended titles.	Genres in Context Science Fiction
Jack McClure	Puss & Boots in the 23rd Century	24.95	12.47	6.24		Iron Thumb Press	January 1, 2008	13	0	0		English	0615194605	978-0615194608	paperback	678	Two strong women fought the enemy in a long, brutal and seemingly hopeless ground war for years, until the Chinese finally blinked and went back home. Now these two realize that they must fight an even more cynical and devious enemy in order to bring America back from thirty years of chaos. But this new enemy is their own government, and its omnipotent media syncopate, the Network. Puss and Boots are legends in the Army for their kill-skills and when they finally accept their new mission, they get help from their old comrades-in-arms, as well as a few new and different friends. The White House and the Network elite are not pleased with Puss & Boots\' decision and disruptive actions, therefore they begin to take counter-measures...	'' Science Fiction
Amanda Hamm	Zero Station: A Science Fiction Novella	9.94	4.97	2.48		Lulu.com	November 12, 2007	11	3	0		English	1435703464	978-1435703469	paperback	115	Humans have known for years that they are not alone in the universe. Those in power have chosen not to seek further contacts because of a tragic history, but sometimes contact cannot be avoided. When an unidentified ship crashes in Antarctica, a team is assembled to communicate with the new arrivals. First agonizing silence, then a confusing plea for help. Who or what caused the ship to crash? Will scars from the past interfere with the mission?  And will the team understand the danger in time? Zero Station is a gripping tale of first contact, uniquely told from both the human side and the alien.	'' Science Fiction
George H. Scithers , Darrell Schweitzer , Isaac Asimov (Foreword)	On Writing Science Fiction: The Editors Strike Back	17.50	8.75	4.38		Borgo Press	December 1, 1981	3	0	2		English	1880448785	978-1880448786	paperback	236	Here you will find the collective experience of three writers and editors distilled into a complete guide to writing science fiction. Separate chapters cover Idea, Plot, Character, Background, Science, Tragedy, and Comedy.  Twelve stories, each a first sale by its author, illustrate the main points of the book. A foreword by Isaac Asimo gives an overall look at the task of becoming an SF writer, and an appendix by the editors explains exactly how to prepare a manuscript for publication.	'' Science Fiction
Ryan A. Span	Street: Empathy	10.79	5.39	2.70		Gryphonwood Press	February 24, 2008	3	1	1		English	0979573831	978-0979573835	paperback	260	In the future, telepathy is no longer a fantasy; it\'s a job. Gina- just Gina- is a woman with no future, trying to make her living along the Street of Eyes, where people go to hire the desperate and the suicidal for their unique services. She is one of the sellers, the new underclass, who use third eye or Spice- a powerful drug that gives them the ability to read minds- as their way of making ends meet. The drug has only one downside- it drives the user insane.  Gina no longer cares about the risks and is content to go on the way she has for years, not knowing fate has something ery different in store for her when she accepts a mysterious job from an unusual buyer. Before she knows it, Gina finds herself embroiled in a dangerous mystery, hunted by gangs and madmen, consorting with hackers and assassins, and all the while trying to keep her mind from coming apart at the seams. Street: Empathy is the first olume of the acclaimed online series, STREET.	'' Science Fiction
Stephen Gillett , Ben Bova	World Building	15.29	7.64	3.82		Writer\'s Digest Books	August 2001	12	0	1		English	158297134X	978-1582971346	paperback	198	This book is designed to give science fiction writers the solid grounding they need in real science to make their fictions read like fact. World Building is a blueprint in words, calculations, tables and diagrams to help writers transport readers from one world to another.	Science Fiction Writing Science Fiction
Jonathan Strahan	The Best Science Fiction and Fantasy of the Year Volume 3	14.96	7.48	3.74		Night Shade Books	March 15, 2009	4	0	0		English	1597801496	978-1597801492	paperback	478	The depth and breadth of what science fiction and fantasy fiction is changes with every passing year. The two dozen stories chosen for this book by award-winning anthologist Jonathan Strahan carefully maps this evolution, giving readers a captivating and always-entertaining look at the ery best the genre has to offer. Jonathan Strahan has edited more than twenty anthologies and collections, including The Locus Awards, The New Space Opera, The Jack Vance Treasury, and a number of year\'s best annuals. He has won the Ditmar, William J.  Atheling Jr., and Peter McNamara Awards for his work as an anthologist, and is the reviews editor for Locus.	'' Science Fiction
Anatoly Fomenko	History: Fiction or Science? Chronology 2	23.45	11.72	5.86		Delamere Resources LLC	June 2005	9	0	4		English	2913621066	978-2913621060	paperback	560	`History: Fiction or Science? Chronology 2` is the second olume of the most explosive and astounding tractate on history ever written - however, every theory it contains, no matter how unorthodox, is backed by rock solid scientific data. The book is easy and pleasant to read; it is well-illustrated, contains hundreds of charts, graphs and illustrations, copies of ancient manuscripts, and countless facts attesting to the falsity of the chronology used nowadays. You will be amazed to discover: - That the chronology universally accepted today and taken for granted is simply wrong; - That ALL methods of dating of ancient sources and artefacts known today are erroneous or non-exact; - That there is not a single document that could be reliably dated earlier than the XIth century; The Author refers to the Middle Ages as the \"Antiquity\" and proves mutual superimposition of the Second and the Third Roman Empire, both of which become identified as the respective kingdoms of Israel and Judah.  Furthermore, he asserts that the famous reform of the Occidental Church in the XI century by \"Pope Gregory Hildebrand\" was the reflection of the XII century reforms of Byzantine emperor Andronicus who in his turn identifies with Jesus Christ. The Trojan war counted by Homer happened only as late as of the XIII century A.D. and the great poet actually lived in XIV century A.D. No stone in history of Antiquity is left unturned. Literally. This book is the beginning of a major correction to the chronology we live with.	'' Science Fiction
Felice Picano	Dryland\'s End	24.95	12.47	6.24		Southern Tier Editions	March 2004	0	0	0		English	1560235209	978-1560235200	paperback	483	Five thousand years into the future, humankind itself is in jeopardy!  In a time of intergalactic peace and faster-than-light travel, a group of intelligent cybernetic servants rebel against their creators using a cyber-virus that could lead to the mass extinction of humans and near-human species. Now the governmental ruling party of the known systems--the Matriarchy--must find a solution, at any cost and by any means. Tension mounts as political factions across the known systems use this current crisis to attempt to overthrow the Matriarchy itself.  Filled with subterfuge, compassion, and unexpected surprises, Dryland\'s End takes you on a journey to worlds of wonder and excitement. The story begins as a Species Ethnologist named Ay\'r Kerry Sanqq is sent to a previously unexplored human-populated planet to find his nearest living relative. What he finds is friendship, danger, intrigue, and new hope for the future. Meanwhile, the leader of the Matriarchy--Wicca Eighth--has become embroiled in a battle not only to keep humans alive but to keep her sovereignty alive as well.  Also involved in this high-stakes game of life and death are elements such as the incredibly wealthy Hesperians who wish to undermine the Matriarchy, led by the devious Lord Mart Kell and unwavering Captain Diad. Councilor Gemma Guo-Rinne, Sector Health Councilor for the Matriarch, whose past comes back to haunt her as she searches for the cure North Taylor Diad--Hesperian and Captain, he is caught in the middle of two warring parties as he spies for one and loses his heart to another Cray 12,000--an intelligent Cyber who has come into near-human awareness, he is the leader of the Cyber-rebellion and fighting for the freedom of his people This book is a science-fiction adventure with social significance for the new millennium.  Originally published in 1995 by Sunset Books Inc, Dryland\'s End is a little-known milestone in the career of Felice Picano, the father of gay literature. Dryland\'s End touches on many of today\'s controversial subjects, such as interracial relationships, cloning, and homosexual pairings, and iews them with a lens toward the future. Harrington Park Press is proud to bring this extraordinary work back to print.	Southern Tier Editions Science Fiction
Ryan Nichols , Nicolas D Smith , Fred Miller	Philosophy Through Science Fiction: a coursebook with readings	34.95	17.48	8.74		Routledge	September 19, 2008	5	0	0		English	0415957559	978-0415957557	paperback	14	Philosophy Through Science Fiction offers a fun, challenging, and accessible way in to the issues of philosophy through the genre of science fiction. Tackling problems such as the possibility of time travel, or what makes someone the same person over time, the authors take a four-pronged approach to each issue, providing  a clear and concise introduction to each subject  a science fiction story that exemplifies a feature of the philosophical discussion historical and contemporary philosophical texts that investigate the issue with rigor, and  glossary, plot profiles of pertinent science fiction stories and films, and questions for further reflection. Philosophy Through Science Fiction includes stories from contemporary science fiction writers including Greg Egan and Mike Resnick, as well as from classic authors like Philip K. Dick and Robert Heinlein. Philosophy readings include historical pieces Ren Descartes and David Hume, and include contemporary pieces by John Searle and Mary Midgley.	'' Science Fiction
Derek Laurens	Lizard's Lair: A Novella Prequel to "The Survivorsa"	7.25	3.63	1.81		Phoenixe Press	July 21, 2008	5	3	0		English	0615222277	978-0615222271	paperback	102	WHAT DO YOU DO WHEN LIBERATING HUMAN SLAVES IS AGAINST THE LAW? In this \"prequel\" to the science-fiction novel, The Survivors, Colonel Kendrick Landry and Major Will Adams return as the crew of the starcraft Aurora travels to Alpha Centauri B-III and learns that the descendants of the crew of The Green Horizon, Earth\'s first interstellar starcraft, are living in centuries-old enslavement to a lizard-like race. Alliance law would sanction even offensive action against the lizard government--permitting its overthrow by human resistance fighters--but only if the lizard government has first attacked the Aurora. Major Adams devises a scheme to provoke an attack by the lizard command.  The lizards attack the Aurora with devastating force. Now, the Aurora crew will be fortunate to ensure their own survival, let alone assist in liberation of the lizards\' human slaves!	'' Science Fiction
Timothy Sean Sykes	The Vortex - A Science Fiction Novel	11.89	5.95	2.97		The Forager	October 16, 2003	9	2	2		English	0974657417	978-0974657417	paperback	288	On the gaseous planet Baru, we find the atmosphere-dwelling Baru-un, a race resembling jellyfish, facing the possible end of their world through famine, disease, an onslaught of predators, and from a growing menace that threatens the entire planet - an inescapable ortex of unimaginable proportion. Is Loru, bubble of the tribal pod, Sims, the savior spoken of in the ancient erse, or was he driven mad by the strange inner oices he hears? Into this mix, comes a Terran Space Vehicle, the TSV Jellyfish, which looks enough like a floater that they easily mistake it for one of their gods who\'s come to help them. But the crew of the Jellyfish has problems, too. Biologist Shamus McCain has been busted in rank and sent on a deep space mission to prevent his causing any more trouble for The Company. Only he and his Flight Stress Relief Partner, the beautiful Lt. Priscilla Barnes know the truth about the conspiracy to silence him. But someone is trying to kill them both, and whoever it is doesn\'t mind killing the crew in the process! Against this background, Shamus makes the greatest discovery of human history, the Baru-un are the first sentient beings discovered in over eight hundred years of space flight! Can he help the floaters survive, and can they help him?	'' Science Fiction
Fredric Jameson	Archaeologies of the Future: The Desire Called Utopia and Other Science Fictions	22.45	11.22	5.61		Verso	April 30, 2007	3	1	0		English	1844675386	978-1844675388	paperback	480	In an age of globalization characterized by the dizzying technologies of the First World, and the social disintegration of the Third, is the concept of utopia still meaningful?Archaeologies of the Future, Jameson\'s most substantial work since Postmodernism, Or, the Cultural Logic of Late Capitalism, investigates the development of this form since Thomas More, and interrogates the functions of utopian thinking in a post-Communist age.The relationship between utopia and science fiction is explored through the representations of othernessalien life and alien worldsand a study of the works of Philip K. Dick, Ursula LeGuin, William Gibson, Brian Aldiss, Kim Stanley Robinson and more. Jameson\'s essential essays, including \"The Desire Called Utopia,\" conclude with an examination of the opposing positions on utopia and an assessment of its political alue today. Archaeologies of the Future is the third olume, after Postmodernism and A Singular Modernity, of Jameson\'s project on the Poetics of Social Forms.	'' Science Fiction
Harry Turtledove (Editor), Martin H. Greenberg (Editor)	The Best Time Travel Stories of the 20th Century: Stories by Arthur C. Clarke, Jack Finney, Joe Haldeman, Ursula K. Le Guin,	12.21	6.11	3.05		Del Rey; 1 edition	December 28, 2004	0	0	0		English	0345460944	978-0345460943	paperback	448	LEAP INTO THE FUTURE, AND SHOOT BACK TO THE PAST	'' Science Fiction
Jean Baptiste Francois Xa De Grainville	Last Man	28.08	14.04	7.02		Kessinger Publishing	June 2003	10	3	0		English	0766162621	978-0766162624	paperback	436	1806. This work contains Volumes I and II of the original work: The Last Man, or Omegarus, and Syderia: A Romance in Futurity. While traveling in Syria, a young man finds a cave, wherein a spirit appears before him. This spirit tells about the destruction of mankind and how the last days of man are restored on the side of a magical mirror. The last occupants of the universe are a young handsome man, Omegarus, and his beautiful companion, Syderia. Omegarus\' father was the king of Europe, but as less and less children were born, the land became nearly oid of people. After his parents\' death, a ision told Omegarus of the only other survivor, Syderia. The pair are the last hope for mankind.  However, man has exhausted his time on earth. The earth is destined for demolition. The hand of Death is coming forth to claim his ictims, and Syderia falls beneath his hand. Only Omegarus is left. But for how long? Due to the age of the original we reproduced, some pages are faded.	'' Science Fiction
Mark Nicholas	Space Academy: Volume One of the Kirsten Chronicles	11.95	5.97	2.99		IUniverse	June 24, 2001	5	2	0		English	0595191797	978-0595191796	paperback	156	Kirsten is just like any other 16 year old cadet at the Space Academy, except that she\'s an empath, and is bonded for life to an extra-terrestrial life form called a skeecat. School is tough enough, but when Kirsten\'s roommate and dorm mother disappear, Kirsten wants to know why, and she searches two solar systems to find some answers. First novel in a series written for young adult science fiction fans.	Nicholas, Mark. the Kirsten Chronicles, V. 1. Science Fiction
Frank McConnell , Gary Westfahl (Editor), Series Editors Donald E. Palumbo (Editor), C.W. Sullivan III (Editor)	The Science of Fiction and the Fiction of Science: Collected Essays on SF Storytelling and the Gnostic Imagination	35.00	17.50	8.75		McFarland	January 29, 2009	10	3	2		English	0786437227	978-0786437221	paperback	232	A member of the Pulitzer Prize jury, the late Frank McConnell helped science fiction gain standing as serious literature. His 16 essays herein were first presented as papers at the prestigious Eaton Conferences. Initially believing that science fiction is primarily one of many forms of storytelling, McConnell gradually recognized science fiction as a modern expression of Gnosticism, rejecting bodily concerns for an emphasis on spirituality.	Critical Explorations in Science Fiction and Fantasy Science Fiction
Roger L. Conlee	Counterclockwise	13.67	6.83	3.42		Pale Horse Books; 1st edition	December 5, 2006	6	0	0		English	0971036284	978-0971036284	paperback	274	A genre-busting book-within-a-book that combines alternative history, science fiction and thriller, featuring a cop, a spy, a glamorous movie star and a dogged newspaper reporter. Could a man from 1988 do something to alter a devastating event that occurred forty-six years before?	'' Science Fiction
Rudyard Kipling	Kiplings Science Fiction - Science Fiction & Fantasy stories by a master storyteller including, 'As Easy as A,B.C' & 'With the Night Mail'	15.99	8.00	4.00		LEONAUR	November 21, 2006	4	1	1		English	1846771285	978-1846771286	paperback	232	Kipling\'s Science Fiction. From one of the greatest storytellers of all time - a collection of fantastic tales of things that might have been. In the late 19th and early 20th century, before science fiction and fantasy was pushed into a ghetto, the most literary and respected authors would write fantastic tales without a thought for labels and genres. Rudyard Kipling was no exception! This collection contains a selection of Kipling stories that push and cross the boundaries of the mundane, everyday world. Included are \"With the Night Mail\" and its sequel \"As Easy as ABC\", two renowned dystopian tales that have strongly influenced the ision of other writers. Kipling\'s SF is an essential book that demonstrates a profoundly different aspect of this master storyteller.	'' Science Fiction
John Rieder	Colonialism and the Emergence of Science Fiction	16.47	8.23	4.12		Wesleyan	May 30, 2008	3	2	0		English	0819568740	978-0819568748	paperback	200	This is the first full-length study of emerging Anglo-American science fiction\'s relation to the history, discourses, and ideologies of colonialism and imperialism. Nearly all scholars and critics of early science fiction acknowledge that colonialism is an important and relevant part of its historical context, and recent scholarship has emphasized imperialism\'s impact on late Victorian Gothic and adventure fiction and on Anglo-American popular and literary culture in general. John Rieder argues that colonial history and ideology are crucial components of science fiction\'s displaced references to history and its engagement in ideological production. He proposes that the profound ambivalence that pervades colonial accounts of the exotic \"other\" establishes the basic texture of much science fiction, in particular its acillation between fantasies of discovery and isions of disaster. Combining original scholarship and theoretical sophistication with a clearly written presentation suitable for students as well as professional scholars, this study offers new and innovative readings of both acknowledged classics and rediscovered gems.	Early Classics of Science Fiction Science Fiction
David Seed (Editor)	A Companion to Science Fiction	45.89	22.95	11.47		Wiley-Blackwell	June 16, 2008	2	0	0		English	140518437X	978-1405184373	paperback	632	A Companion to Science Fiction assembles essays by an international range of scholars which discuss the contexts, themes and methods used by science fiction writers.	Blackwell Companions to Literature and Culture Science Fiction
Steven M. Sanders	The Philosophy of Science Fiction Film	28.00	21.00	14.00	7.00	University Press of Kentucky	December 14, 2007	10	0	8	1	English	0813124727	978-0813124728	hardcover	240	In Hollywood, the science fiction genre maintains a remarkable hold on the imagination and enthusiasm of the filmgoing public, regularly drawing large crowds and generating even larger profits. Science fiction films not only give iewers a glimpse into alternative realities but also explore arious philosophical questions and themes, including the paradoxes of time travel, enigmas of personal identity, the significance of paranoia, the implications of advanced technology and artificial intelligence, and the meaning of life.  The contributors to The Philosophy of Science Fiction Film use classic movies from the science fiction genre to explore complex philosophical themes and concepts in a unique and accessible way.	The Philosophy of Popular Culture Science Fiction
